agency_name,corruption_keyword,title,description,published date,url,publisher
ALPINE PD,officer misconduct,ACSO arrests Round Valley Police officer for alleged sexual misconduct with minor - White Mountain Independent,ACSO arrests Round Valley Police officer for alleged sexual misconduct with minor  White Mountain Independent,"Fri, 10 Nov 2023 21:41:35 GMT",https://news.google.com/rss/articles/CBMiowFodHRwczovL3d3dy53bWljZW50cmFsLmNvbS9uZXdzL2Fjc28tYXJyZXN0cy1yb3VuZC12YWxsZXktcG9saWNlLW9mZmljZXItZm9yLWFsbGVnZWQtc2V4dWFsLW1pc2NvbmR1Y3Qtd2l0aC1taW5vci9hcnRpY2xlXzZiNDYwMjdhLTdkNjYtNTRjYS1hYzg1LWY4NjUxZjhmNjI3My5odG1s0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.wmicentral.com', 'title': 'White Mountain Independent'}"
ALPINE PD,officer misconduct,"Shooting deaths of 2 people in Colorado college dorm being investigated as homicides, police say - Tulsa World","Shooting deaths of 2 people in Colorado college dorm being investigated as homicides, police say  Tulsa World","Sat, 17 Feb 2024 08:00:00 GMT",https://news.google.com/rss/articles/CBMitAFodHRwczovL3R1bHNhd29ybGQuY29tL2FwL25hdGlvbmFsL3Nob290aW5nLWRlYXRocy1vZi0yLXBlb3BsZS1pbi1jb2xvcmFkby1jb2xsZWdlLWRvcm0tYmVpbmctaW52ZXN0aWdhdGVkLWFzLWhvbWljaWRlcy1wb2xpY2Utc2F5L2FydGljbGVfNTk4ZGVjOWMtY2EyYy01ODY1LThiZmMtNTI2NjkwNmU2MDNhLmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://tulsaworld.com', 'title': 'Tulsa World'}"
ALPINE PD,officer misconduct,Mystery as two victims shot dead in 'isolated incident' in Colorado university dorm room - AOL,Mystery as two victims shot dead in 'isolated incident' in Colorado university dorm room  AOL,"Mon, 19 Feb 2024 20:32:13 GMT",https://news.google.com/rss/articles/CBMiQGh0dHBzOi8vd3d3LmFvbC5jb20vbXlzdGVyeS10d28tdmljdGltcy1zaG90LWRlYWQtMTgxNjAyNTY2Lmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.aol.com', 'title': 'AOL'}"
ALPINE PD,officer misconduct,"City Manager Batista changes course, will give Human Rights Commission info on hate crimes - Worcester Telegram","City Manager Batista changes course, will give Human Rights Commission info on hate crimes  Worcester Telegram","Thu, 30 Nov 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiiAFodHRwczovL3d3dy50ZWxlZ3JhbS5jb20vc3RvcnkvbmV3cy8yMDIzLzExLzMwL3dvcmNlc3Rlci1jaXR5LW1hbmFnZXItd2lsbC1naXZlLWh1bWFuLXJpZ2h0cy1jb21taXNzaW9uLWluZm8tb24taGF0ZS1jcmltZXMvNzE3NTgyNDAwMDcv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.telegram.com', 'title': 'Worcester Telegram'}"
ALPINE PD,officer misconduct,Palisades Parkway Police Chief Michael Coppola arrested - NorthJersey.com,Palisades Parkway Police Chief Michael Coppola arrested  NorthJersey.com,"Thu, 09 Aug 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMigQFodHRwczovL3d3dy5ub3J0aGplcnNleS5jb20vc3RvcnkvbmV3cy8yMDE4LzA4LzA5L3BhbGlzYWRlcy1wYXJrd2F5LXBvbGljZS1jaGllZi1taWNoYWVsLWNvcHBvbGEtYXJyZXN0ZWQtZHJ1Zy1jaGFyZ2VzLzk1MjM0NjAwMi_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.northjersey.com', 'title': 'NorthJersey.com'}"
ALPINE PD,officer misconduct,"Sex, lies, TikTok: NJ names fired and suspended cops, troopers - New Jersey 101.5 FM","Sex, lies, TikTok: NJ names fired and suspended cops, troopers  New Jersey 101.5 FM","Sun, 27 Feb 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vbmoxMDE1LmNvbS9zZXgtbGllcy10aWt0b2stbmotbmFtZXMtZmlyZWQtYW5kLXN1c3BlbmRlZC1jb3BzLXRyb29wZXJzL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://nj1015.com', 'title': 'New Jersey 101.5 FM'}"
ALPINE PD,officer misconduct,"Police officers outran misconduct, felonies and became police chiefs - USA TODAY","Police officers outran misconduct, felonies and became police chiefs  USA TODAY","Wed, 24 Apr 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMimAFodHRwczovL3d3dy51c2F0b2RheS5jb20vaW4tZGVwdGgvbmV3cy9pbnZlc3RpZ2F0aW9ucy8yMDE5LzA0LzI0L3BvbGljZS1vZmZpY2Vycy1wb2xpY2UtY2hpZWZzLXNoZXJpZmZzLW1pc2NvbmR1Y3QtY3JpbWluYWwtcmVjb3Jkcy1kYXRhYmFzZS8yMjE0Mjc5MDAyL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.usatoday.com', 'title': 'USA TODAY'}"
ALPINE PD,officer misconduct,"A Controversial Raid on a Smoke Shop Roils Alpine, Texas - The Texas Observer","A Controversial Raid on a Smoke Shop Roils Alpine, Texas  The Texas Observer","Mon, 28 Jul 2014 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vd3d3LnRleGFzb2JzZXJ2ZXIub3JnL3RoaW4tcHVycGxlLWxpbmUtYWxwaW5lLXRleGFzLXB1cnBsZS16b25lL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.texasobserver.org', 'title': 'The Texas Observer'}"
ALPINE PD,officer misconduct,"RJ watchdog reporting exposed misconduct, corruption in 2021 - Las Vegas Review-Journal","RJ watchdog reporting exposed misconduct, corruption in 2021  Las Vegas Review-Journal","Wed, 29 Dec 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LnJldmlld2pvdXJuYWwuY29tL2ludmVzdGlnYXRpb25zL3JqLXdhdGNoZG9nLXJlcG9ydGluZy1leHBvc2VkLW1pc2NvbmR1Y3QtY29ycnVwdGlvbi1pbi0yMDIxLTI1MDQxMzAv0gF1aHR0cHM6Ly93d3cucmV2aWV3am91cm5hbC5jb20vaW52ZXN0aWdhdGlvbnMvcmotd2F0Y2hkb2ctcmVwb3J0aW5nLWV4cG9zZWQtbWlzY29uZHVjdC1jb3JydXB0aW9uLWluLTIwMjEtMjUwNDEzMC9hbXAv?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.reviewjournal.com', 'title': 'Las Vegas Review-Journal'}"
ALPINE PD,officer misconduct,City of Alpine passes new dark sky ordinance – The Big Bend Sentinel - The Big Bend Sentinel,City of Alpine passes new dark sky ordinance – The Big Bend Sentinel  The Big Bend Sentinel,"Wed, 07 Jul 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vYmlnYmVuZHNlbnRpbmVsLmNvbS8yMDIxLzA3LzA3L2NpdHktb2YtYWxwaW5lLXBhc3Nlcy1uZXctZGFyay1za3ktb3JkaW5hbmNlL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://bigbendsentinel.com', 'title': 'The Big Bend Sentinel'}"
ALPINE PD,corruption investigation,Student arrested on murder charges after 2 found dead in a Colorado college dorm - WMBB - mypanhandle.com,Student arrested on murder charges after 2 found dead in a Colorado college dorm  WMBB - mypanhandle.com,"Mon, 19 Feb 2024 08:00:00 GMT",https://news.google.com/rss/articles/CBMiggFodHRwczovL3d3dy5teXBhbmhhbmRsZS5jb20vbmV3cy9uYXRpb25hbC1uZXdzL2FwLXN1c3BlY3QtaW4tY3VzdG9keS1hZnRlci1zaG9vdGluZy1kZWF0aHMtb2YtMi1wZW9wbGUtaW4tYS1jb2xvcmFkby1jb2xsZWdlLWRvcm0v0gGGAWh0dHBzOi8vd3d3Lm15cGFuaGFuZGxlLmNvbS9uZXdzL25hdGlvbmFsLW5ld3MvYXAtc3VzcGVjdC1pbi1jdXN0b2R5LWFmdGVyLXNob290aW5nLWRlYXRocy1vZi0yLXBlb3BsZS1pbi1hLWNvbG9yYWRvLWNvbGxlZ2UtZG9ybS9hbXAv?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.mypanhandle.com', 'title': 'WMBB - mypanhandle.com'}"
ALPINE PD,corruption investigation,"Shooting deaths of 2 people in Colorado college dorm being investigated as homicides, police say - WMBB - mypanhandle.com","Shooting deaths of 2 people in Colorado college dorm being investigated as homicides, police say  WMBB - mypanhandle.com","Sat, 17 Feb 2024 08:00:00 GMT",https://news.google.com/rss/articles/CBMikgFodHRwczovL3d3dy5teXBhbmhhbmRsZS5jb20vbmV3cy9uYXRpb25hbC1uZXdzL2FwLXNob290aW5nLWRlYXRocy1vZi0yLXBlb3BsZS1pbi1jb2xvcmFkby1jb2xsZWdlLWRvcm0tYmVpbmctaW52ZXN0aWdhdGVkLWFzLWhvbWljaWRlcy1wb2xpY2Utc2F5L9IBlgFodHRwczovL3d3dy5teXBhbmhhbmRsZS5jb20vbmV3cy9uYXRpb25hbC1uZXdzL2FwLXNob290aW5nLWRlYXRocy1vZi0yLXBlb3BsZS1pbi1jb2xvcmFkby1jb2xsZWdlLWRvcm0tYmVpbmctaW52ZXN0aWdhdGVkLWFzLWhvbWljaWRlcy1wb2xpY2Utc2F5L2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.mypanhandle.com', 'title': 'WMBB - mypanhandle.com'}"
ALPINE PD,corruption investigation,FBI establishes permanent presence in the Big Bend region with new Alpine office – The Big Bend Sentinel - The Big Bend Sentinel,FBI establishes permanent presence in the Big Bend region with new Alpine office – The Big Bend Sentinel  The Big Bend Sentinel,"Wed, 22 Mar 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMieGh0dHBzOi8vYmlnYmVuZHNlbnRpbmVsLmNvbS8yMDIzLzAzLzIyL2ZiaS1lc3RhYmxpc2hlcy1wZXJtYW5lbnQtcHJlc2VuY2UtaW4tdGhlLWJpZy1iZW5kLXJlZ2lvbi13aXRoLW5ldy1hbHBpbmUtb2ZmaWNlL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://bigbendsentinel.com', 'title': 'The Big Bend Sentinel'}"
ALPINE PD,corruption investigation,"RJ watchdog reporting exposed misconduct, corruption in 2021 - Las Vegas Review-Journal","RJ watchdog reporting exposed misconduct, corruption in 2021  Las Vegas Review-Journal","Wed, 29 Dec 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LnJldmlld2pvdXJuYWwuY29tL2ludmVzdGlnYXRpb25zL3JqLXdhdGNoZG9nLXJlcG9ydGluZy1leHBvc2VkLW1pc2NvbmR1Y3QtY29ycnVwdGlvbi1pbi0yMDIxLTI1MDQxMzAv0gF1aHR0cHM6Ly93d3cucmV2aWV3am91cm5hbC5jb20vaW52ZXN0aWdhdGlvbnMvcmotd2F0Y2hkb2ctcmVwb3J0aW5nLWV4cG9zZWQtbWlzY29uZHVjdC1jb3JydXB0aW9uLWluLTIwMjEtMjUwNDEzMC9hbXAv?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.reviewjournal.com', 'title': 'Las Vegas Review-Journal'}"
ALPINE PD,corruption investigation,What you need to know about the Palisades Interstate Parkway police - NorthJersey.com,What you need to know about the Palisades Interstate Parkway police  NorthJersey.com,"Fri, 10 Aug 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3Lm5vcnRoamVyc2V5LmNvbS9zdG9yeS9uZXdzL2Jlcmdlbi8yMDE4LzA4LzEwL3doYXQteW91LW5lZWQta25vdy1wYWxpc2FkZXMtaW50ZXJzdGF0ZS1wYXJrd2F5LXBvbGljZS85NTQ5NzYwMDIv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.northjersey.com', 'title': 'NorthJersey.com'}"
ALPINE PD,corruption investigation,The Zoom Cat Lawyer Used Federal Agents To Torment a Former Lover With Drug Raids and Bogus Charges - Reason,The Zoom Cat Lawyer Used Federal Agents To Torment a Former Lover With Drug Raids and Bogus Charges  Reason,"Wed, 10 Feb 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMifmh0dHBzOi8vcmVhc29uLmNvbS8yMDIxLzAyLzEwL3pvb20tY2F0LWxhd3llci1yb2QtcG9udG9uLXVzZWQtZmVkZXJhbC1hZ2VudHMtdG8tdG9ybWVudC1mb3JtZXItbG92ZXItZHJ1Zy1yYWlkcy1ib2d1cy1jaGFyZ2VzL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://reason.com', 'title': 'Reason'}"
ALPINE PD,corruption investigation,"Alpine, NJ - Parkway Police Chief Suspended After Lengthy List Of Violations Emerges Including Ticketing Incentive ... - VINNews","Alpine, NJ - Parkway Police Chief Suspended After Lengthy List Of Violations Emerges Including Ticketing Incentive ...  VINNews","Thu, 12 Jul 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMilwFodHRwczovL3Zpbm5ld3MuY29tLzIwMTgvMDcvMTIvYWxwaW5lLW5qLXBhcmt3YXktcG9saWNlLWNoaWVmLXN1c3BlbmRlZC1hZnRlci1sZW5ndGh5LWxpc3Qtb2YtdmlvbGF0aW9ucy1lbWVyZ2VzLWluY2x1ZGluZy10aWNrZXRpbmctaW5jZW50aXZlLXByb2dyYW0v0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://vinnews.com', 'title': 'VINNews'}"
ALPINE PD,corruption investigation,City alleges more companies were part of 'scheme' to defraud taxpayers in Winnipeg police HQ project - CBC.ca,City alleges more companies were part of 'scheme' to defraud taxpayers in Winnipeg police HQ project  CBC.ca,"Wed, 18 May 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LmNiYy5jYS9uZXdzL2NhbmFkYS9tYW5pdG9iYS93aW5uaXBlZy1wb2xpY2UtaHEtbGF3c3VpdC1tb3JlLWVudGl0aWVzLTEuNjQ1NTYwONIBIGh0dHBzOi8vd3d3LmNiYy5jYS9hbXAvMS42NDU1NjA4?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cbc.ca', 'title': 'CBC.ca'}"
ALPINE PD,administrative leave,Mobile police officer on administrative leave after viral video - WKRG News 5,Mobile police officer on administrative leave after viral video  WKRG News 5,"Mon, 16 Oct 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LndrcmcuY29tL25ld3MvbW9iaWxlLXBvbGljZS1vZmZpY2VyLW9uLWFkbWluaXN0cmF0aXZlLWxlYXZlLWFmdGVyLXZpcmFsLXZpZGVvL9IBXmh0dHBzOi8vd3d3LndrcmcuY29tL25ld3MvbW9iaWxlLXBvbGljZS1vZmZpY2VyLW9uLWFkbWluaXN0cmF0aXZlLWxlYXZlLWFmdGVyLXZpcmFsLXZpZGVvL2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.wkrg.com', 'title': 'WKRG News 5'}"
ALPINE PD,administrative leave,At least 59 officers on leave after Pittsburgh shootout - NewsNation Now,At least 59 officers on leave after Pittsburgh shootout  NewsNation Now,"Fri, 25 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3Lm5ld3NuYXRpb25ub3cuY29tL2NyaW1lL2F0LWxlYXN0LTU5LW9mZmljZXJzLWxlYXZlLXBpdHRzYnVyZ2gtc2hvb3RvdXQv0gFXaHR0cHM6Ly93d3cubmV3c25hdGlvbm5vdy5jb20vY3JpbWUvYXQtbGVhc3QtNTktb2ZmaWNlcnMtbGVhdmUtcGl0dHNidXJnaC1zaG9vdG91dC9hbXAv?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.newsnationnow.com', 'title': 'NewsNation Now'}"
ALPINE PD,administrative leave,Woman in critical condition after Bridgeville officer hits her with patrol car - CBS Pittsburgh,Woman in critical condition after Bridgeville officer hits her with patrol car  CBS Pittsburgh,"Fri, 22 Dec 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3LmNic25ld3MuY29tL3BpdHRzYnVyZ2gvbmV3cy9icmlkZ2V2aWxsZS1wb2xpY2Utb2ZmaWNlci1oaXRzLXdvbWFuLXBhdHJvbC1jYXIv0gFdaHR0cHM6Ly93d3cuY2JzbmV3cy5jb20vYW1wL3BpdHRzYnVyZ2gvbmV3cy9icmlkZ2V2aWxsZS1wb2xpY2Utb2ZmaWNlci1oaXRzLXdvbWFuLXBhdHJvbC1jYXIv?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cbsnews.com', 'title': 'CBS Pittsburgh'}"
ALPINE PD,administrative leave,"After criminal case dismissal, former Alpine PD officer sues city and police department – The Big Bend Sentinel - The Big Bend Sentinel","After criminal case dismissal, former Alpine PD officer sues city and police department – The Big Bend Sentinel  The Big Bend Sentinel","Wed, 01 Mar 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMifmh0dHBzOi8vYmlnYmVuZHNlbnRpbmVsLmNvbS8yMDIzLzAzLzAxL2FmdGVyLWNyaW1pbmFsLWNhc2UtZGlzbWlzc2FsLWZvcm1lci1hbHBpbmUtcGQtb2ZmaWNlci1zdWVzLWNpdHktYW5kLXBvbGljZS1kZXBhcnRtZW50L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://bigbendsentinel.com', 'title': 'The Big Bend Sentinel'}"
ALPINE PD,administrative leave,Two Officers Placed on Leave Following Utah Nurse Confrontation - NBC News,Two Officers Placed on Leave Following Utah Nurse Confrontation  NBC News,"Sat, 02 Sep 2017 07:00:00 GMT",https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3Lm5iY25ld3MuY29tL25ld3MvdXMtbmV3cy90d28tb2ZmaWNlcnMtcGxhY2VkLWxlYXZlLWZvbGxvd2luZy11dGFoLW51cnNlLWNvbmZyb250YXRpb24tbjc5ODMxNtIBK2h0dHBzOi8vd3d3Lm5iY25ld3MuY29tL25ld3MvYW1wL25jbmE3OTgzMTY?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nbcnews.com', 'title': 'NBC News'}"
ALPINE PD,administrative leave,Rockford Police officer identified following weekend shooting of teenager - WREX.com,Rockford Police officer identified following weekend shooting of teenager  WREX.com,"Sun, 25 Sep 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMioQFodHRwczovL3d3dy53cmV4LmNvbS9uZXdzL3RvcC1zdG9yaWVzL3JvY2tmb3JkLXBvbGljZS1vZmZpY2VyLWlkZW50aWZpZWQtZm9sbG93aW5nLXdlZWtlbmQtc2hvb3Rpbmctb2YtdGVlbmFnZXIvYXJ0aWNsZV8wZDUzMWZkNC0zYzdiLTExZWQtYTQ0Zi0zZjg2ZjFmYWI5OWEuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.wrex.com', 'title': 'WREX.com'}"
ALPINE PD,administrative leave,Security officer in fatal shooting of attempted robbery suspect will not face charges - WIFR,Security officer in fatal shooting of attempted robbery suspect will not face charges  WIFR,"Fri, 20 Jan 2017 08:00:00 GMT",https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LndpZnIuY29tL2NvbnRlbnQvbmV3cy9Sb2NrZm9yZC1Qb2xpY2UtYW5kLUZpcmUtb24tc2NlbmUtb2YtYXJtZWQtcm9iYmVyeS1hdC1BbHBpbmUtQmFuay00MTEzNjMyODUuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.wifr.com', 'title': 'WIFR'}"
ALPINE PD,administrative leave,"RJ watchdog reporting exposed misconduct, corruption in 2021 - Las Vegas Review-Journal","RJ watchdog reporting exposed misconduct, corruption in 2021  Las Vegas Review-Journal","Wed, 29 Dec 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LnJldmlld2pvdXJuYWwuY29tL2ludmVzdGlnYXRpb25zL3JqLXdhdGNoZG9nLXJlcG9ydGluZy1leHBvc2VkLW1pc2NvbmR1Y3QtY29ycnVwdGlvbi1pbi0yMDIxLTI1MDQxMzAv0gF1aHR0cHM6Ly93d3cucmV2aWV3am91cm5hbC5jb20vaW52ZXN0aWdhdGlvbnMvcmotd2F0Y2hkb2ctcmVwb3J0aW5nLWV4cG9zZWQtbWlzY29uZHVjdC1jb3JydXB0aW9uLWluLTIwMjEtMjUwNDEzMC9hbXAv?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.reviewjournal.com', 'title': 'Las Vegas Review-Journal'}"
ALPINE PD,administrative leave,Suspect shot to death on I-5 identified - KCRA Sacramento,Suspect shot to death on I-5 identified  KCRA Sacramento,"Thu, 05 Dec 2013 08:00:00 GMT",https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vd3d3LmtjcmEuY29tL2FydGljbGUvc3VzcGVjdC1zaG90LXRvLWRlYXRoLW9uLWktNS1pZGVudGlmaWVkLzY0MDk1NTjSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.kcra.com', 'title': 'KCRA Sacramento'}"
ALTON PD,officer misconduct,"Former Alton, Grafton police chief facing charges - Alton Telegraph","Former Alton, Grafton police chief facing charges  Alton Telegraph","Wed, 31 Aug 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vd3d3LnRoZXRlbGVncmFwaC5jb20vbmV3cy9hcnRpY2xlL0Zvcm1lci1BbHRvbi1HcmFmdG9uLXBvbGljZS1jaGllZi1mYWNpbmctY2hhcmdlcy0xNzQwOTc0NS5waHDSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.thetelegraph.com', 'title': 'Alton Telegraph'}"
ALTON PD,officer misconduct,Alton officer indicted for misconduct | ksdk.com - KSDK.com,Alton officer indicted for misconduct | ksdk.com  KSDK.com,"Fri, 05 Dec 2014 08:00:00 GMT",https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LmtzZGsuY29tL2FydGljbGUvbmV3cy9jcmltZS9hbHRvbi1vZmZpY2VyLWluZGljdGVkLWZvci1taXNjb25kdWN0LzYzLTI3ODc1OTcyONIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.ksdk.com', 'title': 'KSDK.com'}"
ALTON PD,officer misconduct,Alton police officer fired for sexual harassment has previous record - KRGV,Alton police officer fired for sexual harassment has previous record  KRGV,"Wed, 12 Feb 2020 15:32:40 GMT",https://news.google.com/rss/articles/CBMiXmh0dHA6Ly93d3cua3Jndi5jb20vbmV3cy9hbHRvbi1wb2xpY2Utb2ZmaWNlci1maXJlZC1mb3Itc2V4dWFsLWhhcmFzc21lbnQtaGFzLXByZXZpb3VzLXJlY29yZC_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'http://www.krgv.com', 'title': 'KRGV'}"
ALTON PD,officer misconduct,Former Grafton police chief facing charges | Journal-Courier - Jacksonville Journal-Courier,Former Grafton police chief facing charges | Journal-Courier  Jacksonville Journal-Courier,"Wed, 31 Aug 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3Lm15am91cm5hbGNvdXJpZXIuY29tL25ld3MvYXJ0aWNsZS9Gb3JtZXItQWx0b24tR3JhZnRvbi1wb2xpY2UtY2hpZWYtZmFjaW5nLWNoYXJnZXMtMTc0MTAwMDYucGhw0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.myjournalcourier.com', 'title': 'Jacksonville Journal-Courier'}"
ALTON PD,officer misconduct,Alton police officer's discipline hearing gets under way - Foster's Daily Democrat,Alton police officer's discipline hearing gets under way  Foster's Daily Democrat,"Thu, 08 Mar 2007 08:00:00 GMT",https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vd3d3LmZvc3RlcnMuY29tL3N0b3J5L25ld3MvMjAwNy8wMy8wOC9hbHRvbi1wb2xpY2Utb2ZmaWNlci1zLWRpc2NpcGxpbmUvNTI1MDg1NzAwMDcv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.fosters.com', 'title': ""Foster's Daily Democrat""}"
ALTON PD,officer misconduct,Baton Rouge police chief apologizes for hiring the officer who killed Alton Sterling - CNN,Baton Rouge police chief apologizes for hiring the officer who killed Alton Sterling  CNN,"Thu, 01 Aug 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3LmNubi5jb20vMjAxOS8wOC8wMS91cy9hbHRvbi1zdGVybGluZy1iYXRvbi1yb3VnZS1wb2xpY2UvaW5kZXguaHRtbNIBUmh0dHBzOi8vYW1wLmNubi5jb20vY25uLzIwMTkvMDgvMDEvdXMvYWx0b24tc3RlcmxpbmctYmF0b24tcm91Z2UtcG9saWNlL2luZGV4Lmh0bWw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cnn.com', 'title': 'CNN'}"
ALTON PD,officer misconduct,Mission attorney takes Alton police to task after client dies in custody - MyRGV,Mission attorney takes Alton police to task after client dies in custody  MyRGV,"Fri, 01 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMif2h0dHBzOi8vbXlyZ3YuY29tL3B1YmxpY2F0aW9ucy90aGUtbW9uaXRvci8yMDIzLzA5LzAxL21pc3Npb24tYXR0b3JuZXktdGFrZXMtYWx0b24tcG9saWNlLXRvLXRhc2stYWZ0ZXItY2xpZW50LWRpZXMtaW4tY3VzdG9keS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://myrgv.com', 'title': 'MyRGV'}"
ALTON PD,officer misconduct,Alton Sterling shooting led to a new Louisiana law that hasn't helped - Daily Advertiser,Alton Sterling shooting led to a new Louisiana law that hasn't helped  Daily Advertiser,"Wed, 20 Nov 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3LnRoZWFkdmVydGlzZXIuY29tL3N0b3J5L25ld3MvMjAxOS8xMS8yMC9wb2xpY2Utc2hvb3RpbmctYWx0b24tc3RlcmxpbmctbmV3LWxvdWlzaWFuYS1sYXctaGFzbnQtaGVscGVkLzQyMzE0NDAwMDIv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.theadvertiser.com', 'title': 'Daily Advertiser'}"
ALTON PD,officer misconduct,"Former Grafton/Alton Police Chief Faces Battery Charge In Aledo, IL - RiverBender.com","Former Grafton/Alton Police Chief Faces Battery Charge In Aledo, IL  RiverBender.com","Wed, 31 Aug 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMieGh0dHBzOi8vd3d3LnJpdmVyYmVuZGVyLmNvbS9hcnRpY2xlcy9kZXRhaWxzL2Zvcm1lci1ncmFmdG9uYWx0b24tcG9saWNlLWNoaWVmLWZhY2VzLWJhdHRlcnktY2hhcmdlLWluLWFsZWRvLWlsLTYwODUwLmNmbdIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.riverbender.com', 'title': 'RiverBender.com'}"
